file,author,title,volume,source_xml,chars,words
Unknown__Unknown_[CC]PL21_1_TYR.txt,Unknown,Unknown,,[CC]PL21_1_TYR.xml,83129,13186
Unknown__Unknown_[CC]PL21_3_HIS.txt,Unknown,Unknown,,[CC]PL21_3_HIS.xml,180588,27426
Unknown__Unknown_[CC]PL21_8_UNK.txt,Unknown,Unknown,,[CC]PL21_8_UNK.xml,2003,290
Unknown__Unknown_[Corrected2]PL21_10_CO.txt,Unknown,Unknown,,[Corrected2]PL21_10_CO.xml,3859,551
Unknown__Unknown_[Corrected2]PL21_11_CO.txt,Unknown,Unknown,,[Corrected2]PL21_11_CO.xml,245790,36338
Unknown__Unknown_[Corrected2]PL21_12_CO.txt,Unknown,Unknown,,[Corrected2]PL21_12_CO.xml,74705,10972
Unknown__Unknown_[Corrected2]PL21_13_CO.txt,Unknown,Unknown,,[Corrected2]PL21_13_CO.xml,155435,23342
Unknown__Unknown_[Corrected2]PL21_14_VI.txt,Unknown,Unknown,,[Corrected2]PL21_14_VI.xml,46168,6955
Unknown__Unknown_[Corrected2]PL21_2_COM.txt,Unknown,Unknown,,[Corrected2]PL21_2_COM.xml,92073,14862
Unknown__Unknown_[Corrected2]PL21_4_.txt,Unknown,Unknown,,[Corrected2]PL21_4_.xml,145050,21411
Unknown__Unknown_[Corrected2]PL21_6_APO.txt,Unknown,Unknown,,[Corrected2]PL21_6_APO.xml,6983,1121
Unknown__Unknown_[Corrected2]PL21_7_EPI.txt,Unknown,Unknown,,[Corrected2]PL21_7_EPI.xml,4793,702
Unknown__Unknown_[Corrected2]PL21_9_IN.txt,Unknown,Unknown,,[Corrected2]PL21_9_IN.xml,1229181,198884
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_0_SAN.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_0_SAN.xml,2282376,337378
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_1_D..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_1_D..xml,215739,30554
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_2_ORD.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_2_ORD.xml,88,11
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_3_S..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_3_S..xml,10056,1355
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_4_EPI.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_4_EPI.xml,2683,345
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_5_EPI.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_5_EPI.xml,4124,649
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL22_6_IND.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),22,[CC]PL22_6_IND.xml,251792,34453
Unknown__Unknown_[CC]PL23_15_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[CC]PL23_15_S.EUSEBIIHIERONYMI.xml,30397,4662
Unknown__Unknown_[Corrected2]PL23_0_VITA.txt,Unknown,Unknown,,[Corrected2]PL23_0_VITA.xml,19979,3139
Unknown__Unknown_[Corrected2]PL23_10_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL23_10_S.EUSEBIIHIERONYMI.xml,134336,21294
Unknown__Unknown_[Corrected2]PL23_11_INSEQUENTEMLIBRUM.txt,Unknown,Unknown,,[Corrected2]PL23_11_INSEQUENTEMLIBRUM.xml,3908,559
Unknown__Unknown_[Corrected2]PL23_12_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL23_12_S.EUSEBIIHIERONYMI.xml,63641,9648
Unknown__Unknown_[Corrected2]PL23_13_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL23_13_UNKNOWN.xml,50957,8081
Unknown__Unknown_[Corrected2]PL23_14_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL23_14_S.EUSEBIIHIERONYMI.xml,307356,47946
Unknown__Unknown_[Corrected2]PL23_16_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL23_16_UNKNOWN.xml,97865,15205
Unknown__Unknown_[Corrected2]PL23_17_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL23_17_UNKNOWN.xml,232986,35981
Unknown__Unknown_[Corrected2]PL23_18_INSEQ.DIALOGOSCON.txt,Unknown,Unknown,,[Corrected2]PL23_18_INSEQ.DIALOGOSCON.xml,3242,462
Unknown__Unknown_[Corrected2]PL23_19_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL23_19_S.EUSEBIIHIERONYMI.xml,221808,37118
Unknown__Unknown_[Corrected2]PL23_1_VITA.txt,Unknown,Unknown,,[Corrected2]PL23_1_VITA.xml,54516,8200
Unknown__Unknown_[Corrected2]PL23_20_THEODORIMOPSUESTENI.txt,Unknown,Unknown,,[Corrected2]PL23_20_THEODORIMOPSUESTENI.xml,16068,2505
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL24_2_APP.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),24,[CC]PL24_2_APP.xml,11296,1619
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL24_3_IND.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),24,[CC]PL24_3_IND.xml,93507,12771
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL24_1_S..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),24,[Corrected2]PL24_1_S..xml,98690,14965
Unknown__Unknown_[CC]PL25_16_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[CC]PL25_16_S.EUSEBIIHIERONYMI.xml,98166,15753
Unknown__Unknown_[Corrected2]PL25_0_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_0_S.EUSEBIIHIERONYMI.xml,1369241,218236
Unknown__Unknown_[Corrected2]PL25_10_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_10_S.EUSEBIIHIERONYMI.xml,217411,34746
Unknown__Unknown_[Corrected2]PL25_11_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_11_S.EUSEBIIHIERONYMI.xml,112896,17778
Unknown__Unknown_[Corrected2]PL25_12_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_12_S.EUSEBIIHIERONYMI.xml,174585,27967
Unknown__Unknown_[Corrected2]PL25_13_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_13_S.EUSEBIIHIERONYMI.xml,134570,21395
Unknown__Unknown_[Corrected2]PL25_14_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_14_S.EUSEBIIHIERONYMI.xml,77851,12320
Unknown__Unknown_[Corrected2]PL25_15_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_15_S.EUSEBIIHIERONYMI.xml,352491,57119
Unknown__Unknown_[Corrected2]PL25_1_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL25_1_UNKNOWN.xml,250547,39003
Unknown__Unknown_[Corrected2]PL25_2_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_2_S.EUSEBIIHIERONYMI.xml,257792,41289
Unknown__Unknown_[Corrected2]PL25_3_INCIPIUNTHOMILIAEX.txt,Unknown,Unknown,,[Corrected2]PL25_3_INCIPIUNTHOMILIAEX.xml,265804,41662
Unknown__Unknown_[Corrected2]PL25_4_INLAMENTATIONESJER.txt,Unknown,Unknown,,[Corrected2]PL25_4_INLAMENTATIONESJER.xml,19535,2965
Unknown__Unknown_[Corrected2]PL25_5_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_5_S.EUSEBIIHIERONYMI.xml,353580,56502
Unknown__Unknown_[Corrected2]PL25_6_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL25_6_UNKNOWN.xml,115140,18294
Unknown__Unknown_[Corrected2]PL25_7_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL25_7_UNKNOWN.xml,292326,46732
Unknown__Unknown_[Corrected2]PL25_8_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_8_S.EUSEBIIHIERONYMI.xml,52832,8360
Unknown__Unknown_[Corrected2]PL25_9_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL25_9_S.EUSEBIIHIERONYMI.xml,88031,14273
Unknown__Unknown_[Corrected2]PL26_0_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL26_0_S.EUSEBIIHIERONYMI.xml,483735,76966
Unknown__Unknown_[Corrected2]PL26_1_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL26_1_UNKNOWN.xml,249183,40196
Unknown__Unknown_[Corrected2]PL26_4_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL26_4_S.EUSEBIIHIERONYMI.xml,116900,18546
Unknown__Unknown_[Corrected2]PL26_5_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL26_5_S.EUSEBIIHIERONYMI.xml,47753,7777
Unknown__Unknown_[Corrected2]PL26_6_UNKNOWN.txt,Unknown,Unknown,,[Corrected2]PL26_6_UNKNOWN.xml,526755,80062
Unknown__Unknown_[Corrected2]PL26_8_LIBERDEEXPOSITIONE_BREVIARIUMINPSALMOS..txt,Unknown,Unknown,,[Corrected2]PL26_8_LIBERDEEXPOSITIONE_BREVIARIUMINPSALMOS..xml,62320,9981
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL27_0_.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),27,[Corrected2]PL27_0_.xml,658278,90233
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL27_1_.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),27,[Corrected2]PL27_1_.xml,121868,16834
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL27_2_C..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),27,[Corrected2]PL27_2_C..xml,19225,2638
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL27_3_60.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),27,[Corrected2]PL27_3_60.xml,3230,473
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL27_4_67.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),27,[Corrected2]PL27_4_67.xml,174,23
"Unknown__Unknown_[CC]PL28_0_ORDOPRIMUS,LEGIS..txt",Unknown,Unknown,,"[CC]PL28_0_ORDOPRIMUS,LEGIS..xml",4142,639
Unknown__Unknown_[Corrected2]PL28_10_.txt,Unknown,Unknown,,[Corrected2]PL28_10_.xml,268556,45462
Unknown__Unknown_[Corrected2]PL28_1_.txt,Unknown,Unknown,,[Corrected2]PL28_1_.xml,198576,32965
Unknown__Unknown_[Corrected2]PL28_22_.txt,Unknown,Unknown,,[Corrected2]PL28_22_.xml,234954,34782
Unknown__Unknown_[Corrected2]PL28_23_.txt,Unknown,Unknown,,[Corrected2]PL28_23_.xml,89514,14212
Unknown__Unknown_[Corrected2]PL28_3_.txt,Unknown,Unknown,,[Corrected2]PL28_3_.xml,111530,17685
Unknown__Unknown_[Corrected2]PL28_4_.txt,Unknown,Unknown,,[Corrected2]PL28_4_.xml,163903,25913
Unknown__Unknown_[Corrected2]PL28_6_S.EUSEBIIHIERONYMI.txt,Unknown,Unknown,,[Corrected2]PL28_6_S.EUSEBIIHIERONYMI.xml,102555,16274
Unknown__Unknown_[Corrected2]PL28_7_.txt,Unknown,Unknown,,[Corrected2]PL28_7_.xml,98996,15732
Unknown__Unknown_[Corrected2]PL28_8_.txt,Unknown,Unknown,,[Corrected2]PL28_8_.xml,13447,2247
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_25_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_25_B..xml,5412,829
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_27_s..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_27_s..xml,8678,1300
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_28_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_28_8..xml,5032,729
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_29_I!.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_29_I!.xml,2249,357
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_34_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_34_8..xml,8114,1134
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_36_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_36_8..xml,1565,249
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_37_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_37_B..xml,1620,241
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_38_s..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_38_s..xml,3536,486
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_41_AD.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_41_AD.xml,13386,1897
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_42_.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_42_.xml,746391,132685
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_4_.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_4_.xml,474376,73487
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_5_ADM.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_5_ADM.xml,5279,713
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_6_aP.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_6_aP.xml,3915,580
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_7_aP.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_7_aP.xml,1033,143
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_8_APP.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_8_APP.xml,54589,7868
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL29_9_.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[CC]PL29_9_.xml,149977,22340
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_0_PRÆ.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_0_PRÆ.xml,32433,4623
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_11_S..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_11_S..xml,8916,1229
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_12_IN.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_12_IN.xml,119018,18843
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_13_IN.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_13_IN.xml,74517,11963
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_14_IN.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_14_IN.xml,127750,20334
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_16_S..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_16_S..xml,121587,17924
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_17_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_17_B..xml,47159,7206
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_1_S..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_1_S..xml,36763,5639
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_21_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_21_B..xml,15908,2355
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_22_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_22_B..xml,11183,1701
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_23_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_23_B..xml,10624,1617
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_24_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_24_8..xml,9964,1539
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_26_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_26_8..xml,12000,1728
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_2_PRÆ.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_2_PRÆ.xml,48771,7161
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_30_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_30_8..xml,35124,5137
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_31_°.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_31_°.xml,1842,262
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_32_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_32_B..xml,12166,1800
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_33_8..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_33_8..xml,12702,1834
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_35_B..txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_35_B..xml,12378,2046
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL29_40_AP.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),29,[Corrected2]PL29_40_AP.xml,8630,1424
Unknown__Unknown_[CC]PL3_0_PASS.txt,Unknown,Unknown,,[CC]PL3_0_PASS.xml,30934,4971
Novatianus__Epistola_Ad_Cyprianam_Papam_[CC]PL3_10_UNK.txt,Novatianus,Epistola Ad Cyprianam Papam,3,[CC]PL3_10_UNK.xml,12413,1770
Unknown__Epistola_Ad_Lucium_Papam_Reversum_[CC]PL3_11_UNK.txt,Unknown,Epistola Ad Lucium Papam Reversum,3,[CC]PL3_11_UNK.xml,5150,764
Lucius_I__Epistola_Ad_Galliae_Atque_Hispaniae_Episcopos_[CC]PL3_12_APP.txt,Lucius I,Epistola Ad Galliae Atque Hispaniae Episcopos,3,[CC]PL3_12_APP.xml,18321,2842
Lucius_I__Decreta_Ex_Gratiano_Desumpta_[CC]PL3_13_DEC.txt,Lucius I,Decreta Ex Gratiano Desumpta,3,[CC]PL3_13_DEC.xml,2644,380
Stephanus_I__Notitia_ex_Libro_Pontificali_Damasi_Papae_[CC]PL3_14_ANN.txt,Stephanus I,Notitia ex Libro Pontificali Damasi Papae,3,[CC]PL3_14_ANN.xml,683,102
Stephanus_I__Notitia_epistolarum_non_exstantium_quae_ad_Stephanum_attinen_[CC]PL3_15_NOT.txt,Stephanus I,Notitia epistolarum non exstantium quae ad Stephanum attinent,3,[CC]PL3_15_NOT.xml,15549,2285
Stephanus_I__Epistolae_Quae_ad_SS_Stephanum_I_Papam_Attinent_[CC]PL3_16_EPI.txt,Stephanus I,Epistolae Quae ad SS Stephanum I Papam Attinent,3,[CC]PL3_16_EPI.xml,8160,1205
Stephanus_I__Epistolae_Decretales_SS_Stephano_Adscriptae_[CC]PL3_17_UNK.txt,Stephanus I,Epistolae Decretales SS Stephano Adscriptae,3,[CC]PL3_17_UNK.xml,26864,4143
Stephanus_I__Decretoriae_Sententiae_[CC]PL3_18_ACT.txt,Stephanus I,Decretoriae Sententiae,3,[CC]PL3_18_ACT.xml,3253,441
Stephanus_I__Concilium_Romanum_Sub_SS_Stephano_I_Celebratum_[CC]PL3_19_UNK.txt,Stephanus I,Concilium Romanum Sub SS Stephano I Celebratum,3,[CC]PL3_19_UNK.xml,550,76
Unknown__Unknown_[CC]PL3_1_UNKN.txt,Unknown,Unknown,,[CC]PL3_1_UNKN.xml,4398,691
Concilia_Carthaginensia__De_Infantibus_Baptizandis_[CC]PL3_20_UNK.txt,Concilia Carthaginensia,De Infantibus Baptizandis,3,[CC]PL3_20_UNK.xml,9223,1354
Concilia_Carthaginensia__De_Basilide_et_Martialle_Hispaniae_Episcopis_Libellaticis_[CC]PL3_21_CAR.txt,Concilia Carthaginensia,De Basilide et Martialle Hispaniae Episcopis Libellaticis,3,[CC]PL3_21_CAR.xml,16437,2409
Concilia_Carthaginiensia__De_Baptismo_Primum_[CC]PL3_22_ANN.txt,Concilia Carthaginiensia,De Baptismo Primum,3,[CC]PL3_22_ANN.xml,8611,1309
Concilia_Carthaginiensia__Quod_de_Baptismo_Secundum_Est_[CC]PL3_23_ANN.txt,Concilia Carthaginiensia,Quod de Baptismo Secundum Est,3,[CC]PL3_23_ANN.xml,7545,1119
Concilia_Carthaginiensia__Quod_de_Baptismo_Tertium_Est_[CC]PL3_24_ANN.txt,Concilia Carthaginiensia,Quod de Baptismo Tertium Est,3,[CC]PL3_24_ANN.xml,31076,4659
Concilia_Carthaginiensia__Bollandistarum_Animadversiones_[CC]PL3_25_UNK.txt,Concilia Carthaginiensia,Bollandistarum Animadversiones,3,[CC]PL3_25_UNK.xml,6764,977
Unknown__Unknown_[CC]PL3_26_VII.txt,Unknown,Unknown,,[CC]PL3_26_VII.xml,59713,9200
Unknown__Unknown_[CC]PL3_27_UNK.txt,Unknown,Unknown,,[CC]PL3_27_UNK.xml,2354,321
Dionysius_Alexandrinus__Epistola_Dionysii_Alexandrini_episcopi_ad_Stephanum_papam_fr_[CC]PL3_28_UNK.txt,Dionysius Alexandrinus,Epistola Dionysii Alexandrini episcopi ad Stephanum papam fragmentum,3,[CC]PL3_28_UNK.xml,2762,377
Cyprianus__Epistola_S_Cypriani_ad_Quintum_[CC]PL3_29_UNK.txt,Cyprianus,Epistola S. Cypriani ad Quintum,3,[CC]PL3_29_UNK.xml,5424,818
Unknown__Unknown_[CC]PL3_2_CHRO.txt,Unknown,Unknown,,[CC]PL3_2_CHRO.xml,36423,5562
Cyprianus__Epistola_ad_Jovianum_[CC]PL3_30_ANN.txt,Cyprianus,Epistola ad Jovianum,3,[CC]PL3_30_ANN.xml,31187,4665
Cyprianus__Epistola_S_Cypriani_ad_Pompeium_contra_epistolam_Stephani_[CC]PL3_31_UNK.txt,Cyprianus,Epistola S. Cypriani ad Pompeium contra epistolam Stephani,3,[CC]PL3_31_UNK.xml,17649,2675
Cyprianus__Epistola_S_Cypriani_ad_Magnum_[CC]PL3_32_EPI.txt,Cyprianus,Epistola S. Cypriani ad Magnum,3,[CC]PL3_32_EPI.xml,25442,3877
Cyprianus__Concilium_Iconiense_contra_Cataphrygas_[CC]PL3_33_CON.txt,Cyprianus,Concilium Iconiense contra Cataphrygas,3,[CC]PL3_33_CON.xml,38753,5807
Pseudo-Cyprian__Liber_de_rebaptismate_[CC]PL3_34_ANO.txt,Pseudo-Cyprian,Liber de rebaptismate,3,[CC]PL3_34_ANO.xml,50961,7753
Unknown__Unknown_[CC]PL3_35_UNK.txt,Unknown,Unknown,,[CC]PL3_35_UNK.xml,4411,643
Unknown__Unknown_[CC]PL3_36_ANO.txt,Unknown,Unknown,,[CC]PL3_36_ANO.xml,30339,4900
Pontius_Diaconus__Vita_et_passio_S_Caecilii_Cypriani_[CC]PL3_37_UNK.txt,Pontius Diaconus,Vita et passio S. Caecilii Cypriani,3,[CC]PL3_37_UNK.xml,33530,4953
Pontius_Diaconus__Acta_proconsularia_Sancti_Cypriani_[CC]PL3_38_ACT.txt,Pontius Diaconus,Acta proconsularia Sancti Cypriani,3,[CC]PL3_38_ACT.xml,7093,1066
Unknown__Unknown_[CC]PL3_39_APP.txt,Unknown,Unknown,,[CC]PL3_39_APP.xml,2472,363
Unknown__Unknown_[CC]PL3_3_ANNO.txt,Unknown,Unknown,,[CC]PL3_3_ANNO.xml,4242,603
Cornelius__Notitia_epistolarum_non_exstantium_quae_ad_S_Cornelium_attin_[CC]PL3_4_NOTI.txt,Cornelius,Notitia (epistolarum non exstantium quae ad S. Cornelium attinent),,[CC]PL3_4_NOTI.xml,28994,4272
Cornelius__Epistolae_[CC]PL3_5_UNKN.txt,Cornelius,Epistolae,,[CC]PL3_5_UNKN.xml,128378,19719
Cornelius__AD_S_CORNELIUM_APPENDICES_[CC]PL3_6_UNKN.txt,Cornelius,AD S. CORNELIUM APPENDICES,,[CC]PL3_6_UNKN.xml,16402,2458
Concilia_Carthaginiensia__Tempore_Cornelii_Papae_S_CYPRIANI_EPIST_SYNOD_DE_LAPSIS_[CC]PL3_7_UNKN.txt,Concilia Carthaginiensia,Tempore Cornelii Papae / S. CYPRIANI EPIST. SYNOD. DE LAPSIS,,[CC]PL3_7_UNKN.xml,14188,2081
Novatianus__De_Trinitate_[CC]PL3_8_NOVA.txt,Novatianus,De Trinitate,3,[CC]PL3_8_NOVA.xml,151739,24411
Novatianus__Epistola_De_Cibis_Judaicis_[CC]PL3_9_NOVA.txt,Novatianus,Epistola De Cibis Judaicis,3,[CC]PL3_9_NOVA.xml,22107,3402
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL30_13_PR.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),30,[CC]PL30_13_PR.xml,2376,327
Hieronymus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL30_15_OM.txt,Hieronymus,Patrologiae Cursus Completus. Series Latina (PL),30,[CC]PL30_15_OM.xml,245,31
