manuscript,bekker,text
paris_934,144a31-144b3,"1ומהם מקום רביעי. 2והוא שנעיין אם היה הסוג נושא על ההבדל, איננו הבדל. 3לפי שהסוג אמנם ינשא על אשר ינשאו עליו ההבדלים, והוא המין. 4משל זה, שהחי ינשא על האדם והשור ושאר בעלי חיים, ולא ינשא על הבדליהם, אחר שיורה עליהם בשם בלתי נגזר. 5כי לא יצדק שיאמר שהדבור חי, שאלו היה החי היה חי ינשא על אחד מההבדלים כי המינים עצמים , ינשאו על המינים עצמם או היו בעלי חיים אחרים, בלתי הב""ח אשר יחלק אליהם , ינשאו על מיני הב""ח , אחר שהיה הסוג , אמנם ינשא על המינים."
paris_934,144b3-8,"1ומהם מקום חמישי , והוא שיהיה המין או דבר דומה שתחת המין, ינשא על ההבדל. 2לפי שההבדל, אם שינשא על יותר ממה שינשא עליו המין, ואם שיהיה שוה לו ואם היה יותר כולל לא ינשא עליו ואם היה שוהיחוייב שיהיה ההבדל מין. 3וההפסד אשר יכנס בזה המקום הוא, שההבדל ילקח ממה שבמקרה."
paris_934,144b13-26,"1ומהם מקום ששי , שלא יהא ההבדל יוצא חוץ מהסוג. 2ועניין זה, שיהיה ההבדל לסוג אחר, נבדיל בכללות לסוג אשר לוקח הבדל לו. 3וזה בשיהיו שני הסוגים אשר ימצא ההבדל להם, לא יעלו אל מאמר אחד בעצמו. 4כי הוא לא ימנע שיהיה ההבדל אחד לשני סוגים, לא יקיף אחד מהם האחד, אבל יעלו אל סוג אחד. 5כמו בעל שני רגלים, אשר הוא הבדל להולך, ולמעופף, והם שני סוגים, לא יכלול אחד מהם אחד , אבל שניהם תחת סוג אחד, והוא הבעל חיים."
paris_934,144b32-145a2,"1ומהם מקום שביעי. 2והוא שיהיה שלמות הבדל העצם ממה שיאמר בנושא, והוא המקרה. 3כמו מי שיקח הבדלי מיני הבעלי חיים, מן הזמן והמקום. 4ואם היה, כבר יתאמת בקצת מיני העצמים שילקחו בגדרים הבדלים מקרים. 5וזה כאשר היו קרובים מאד מהבדליהם האמתיים ומודים עליהם ויעשו תמורתם כאשר לא יהיה ההבדלים האמתיים נגלים להם. 6כמו מי שיעשה בחלוקת הב""ח, שממנו מדברי וממנו מימיי. 7וזה, שדמיוני אלו המקרים, נבנים מהבדליהם המיוחדים , וכבר נאמר זה בספר המופת."
paris_934,145a3-5,"1ומהם מקום , והוא שיונח ההפעלות, הבדל. 2כמו מי שגדר האדם , בשהוא חי יתאדם. 3וזה, שהצער כאשר התחזק , הוציא הדבר מעצמותו, וההבדל, מדרכו שישמור המין, לא שישוב בו אל השנוי ויעתק טבעו, כמו שיקרה זה מן ההרגש."
paris_934,144b9-11,"1ומקום תשיעי , אלא יהיה ההבדל יותר קודם מן המין. 2וזה שההבדל ראוי שיהיה אחר הסוג, וקודם מן המין."
paris_934,145a13-15,"1ומקום עשירי, אלא יהיה הבדל המצטרף, מן המצטרף כי הוא ראוי שיהיה הבדל המצטרף מן המצטרף כי הוא ראוי שיהיה הבדל המצטרף כמו מי שיחלק החכמה, בשממנה עיונית ומעשית.
1וכל אילו המקומות השלשה , ר""ל השמיני והתשיעי והעשירי , הם שבים אל המקום הששי, והוא, שההבדל בהם הונח חוץ מהסוג. 2ולזה כבר יחשב שזה המקום, יסוד רביעי ליסודות השלשה , אשר זכרנו אותם. 3הנה זה כללי המקומות הנעשים בהבדלים, והם מופתיים כלם.
1ואחר זה ראוי שנדבר במקומות הטעות הנופל בגדרים בכללם, ובכל מיני זה הטעות, כמו שיאמר תמסטיוס , יעלו, אם על תוספת, ואם אל חסרון. 2והתחיל מזה, במקומות הטעות הנופל בגדרים אשר ימצאו מאמר מאמר."
paris_934,"144b32-145a2,151a33-151b4","1הנה מן המקומות המיוחדים במאמר העצם, הם שני מקומות. 2אחד מהם, אשר קדם במקומות ההבדלים, והוא שיהיה שלמות ההבדל, ממה שיאמר בנושא. 3וזה, שהבדל העצם, עצם. 4ומקום שני, אם יהיה איזה שילקח משני הפכים, אשר יקבל אותם הסוג העצמי על דמיון אחד הבדל לנגדר, הנה הוא איננו גדר. 5וזה, שאין אחד מההפכים , יותר ראשון שימצא בנושאו מההפך האחר. 6דמיון זה, מי שגדר הנפש בשהיא עצם מקבלת החכמה, הנה הוא כשיגדור אותה בקבלת החכמה, איננו יותר ראשון ממי שיגדר אותה בקבלת הסכלות. 7ויהיה לפי זה לדבר, גדרים יותר מאחד. והגדר השלם, אמנם הוא גדר אחד."
paris_934,146a36-146b7,"1ומקומות שלשה, במצטרף. 2אחד מהם, דמיון שיקח בגדר הדבר המצטרף, מה שיאמר זה הדבר בהיקש אליו בעצמות, לא במקרה. 3כי גדר המצטרף הנותן עצמותו מן דרך אל השלמתו , אם שאם שישימו בו הדברים אשר יאמר זה הדבר, בהיקש אליהם. 4דמיון זה, מי שגדר הרפואה בשהיא ידיעת מה שהוא נמצא בגוף. 5כי בגוף דברים רבים, יעויין בהם הרופא במקרה, כמו השחרות והלובן, וזולת זה. 6ואלו גדר אותה, שהיא ידיעת הבריאות והחולי, יהיה כבר השלים הגדר על מה שראוי."
paris_934,146b7-13,"1והמקום השני, שהביא בגדר מה שהוא מצורף שנית לא ראשונה כי הוא ראוי שיראה בגדר המצטרף מה שהוא מצורף אליו בעצמות וראשונה. 2דמיון מה שיגדר בהצטרפות אל מה שהוא מצורף אליו בעצמות וראשונה דמיון מה שיגדר בהצטרפות אל מה שהוא מצורף אליו שנית, לא ראשונה, מי שיגדר התאוה, בשהיא השתוקקות התענוג. 3שהיא אמנם השתוקקות התענוג מפני שהיא השתוקקות װערבות אך היותה לערב שנית, והיותה השתוקקות לערבות, ראשונה."
paris_934,147a24-28,"1והמקום השלישי הוא, שראוי שנעיין, ואם היה הסוג המצטרף, ראוי שישלם בגדרו המקביל לו, הנה המין אשר תחת זה הסוג המצטרף, יאמר בהיקש אל מין מה שתחת הסוג המצורף. 2דמיון זה, אם היתה המחשבה, ראוי שישלם בגדרה הדבר הידוע לו אם לא, הנה איננו גדר. 3דמיון זה, מי שגדר החוש, כי הוא הכח אשר יושגו בו הגשמים, הנה לא ישלים גדר החוש. 4וזה שהוא יחוייב לפי זה שיהיה השמע ישיג גשם מה."
paris_934,"142b29-143a12,145a19-32","1ואולם המקומות אשר לצד האיכות, הנה מהם לצד הקניינים והכחות. 2וזה, שכל קניין וכח, לא ימנעו שיהיו קניין ליותר מפעל אחד או לפועל אחד בלבד ואשר יהיו קנין וכח ליותר מפעל אחד לא אל פעל אחד בלבד ואשר יהיו קניין וכח ליותר מפעל אחד לא ימנעו שיהיו נמנים לצד אותם הפעלות בשוה, או יהיו לקצתם בעצמות, ולקצתם במקרה, או לקצתם בכונה ראשונה, מצד היותר חשוב, ולקצתם בכונה שנית. 3ואשר הוא גם כן מוכן לצד פעל אחד, לא ימנע שיהיה גם כן ממה שאפשר שיעשה בזולת זה הפעל , או אי אפשר. 4וכאשר השלים האדם גדר קניין או מלאכה שהיא מוכנת לצד פעל יותר מאחד, בשוה, והשלים פעל אחד מאותם הפעלות , הנה איננו גדר. 5דמיון זה, מי שגדר הכתיבה בשהיא הידיעה לכתוב לבד , הנה הוא הפיל חלק מגדרה, והוא הקריאה. 6וזה שהוא ידיעה בקריאה כמו שהיא הידיעה לכתוב לבד הנה הוא הפיל חלק מגדרה והוא הקריאה וזה שהוא ידיעה בקריאה כמו שהיא ידיעה בכתיבה. 7ואולם אשר הם מוכנים לצד יותר מאחד, קצתם בעצמות וקצתם במקרה , במקום אשר בעצמות, או הביא אשר במקרה עם אשר בעצמות, הנה לא יהיה מה שהביא , גדר. 8דמיון זה, מי שגדר הרפואה שהיא מלאכה מחדשת החולי והבריאות. 9וזה, שחדשה הבריאות, בעצמה, וחדשה החולי, במקרה. 10כי מלאכת הרפואה, ואם קרה לה שתוכל לחדש המקרים, הנה היא לא תהיה מוכנת לצד זה הפעל. 11וכזה אשר הם נמנים לצד פעל יותר מאחד, אלא שקצתם יותר נכבד מקצת כאשר השלים המשלים בגדרם , הפעל היותר פחות, זולת היותר נכבד, או תבא בהם על דמיון אחד, הנה לא יעשה הגדר. 12וזה בעניין בכחות הטבעיות אשר בנפש. 13כי גדרם ראוי שיהיו לקוחים מן היותר פחות, כמו שיקח אותם מן המעלות, לא תהיה מן הפחתיות. 14ואולם אשר הם נמנים לצד פעל אחד, ואפשר שיעשו בזולתו, הנה הוא כאשר לקח מקום זה הפעל אשר בעצמות, פעל אחד , אפשר שיעשה בו במקרה , הנה לא עשה הגדר. 15וזה מבואר בכלים המורגשים. 16כמי מי שגדר הסכין, בשהוא כלי, יעשו בו הפועל הנגרות. 17וזה, שהנגרות בעצמות, אמנם הוא למעצר, לא לסכין. 18ואם היתה הכח, נמנית לצד פועל אחד , אי איפשר בו זולתו, והביא זה הפעל בגדר, הנה כבר הביא בו כפי מה שראוי. 19כמו שגדר הראות בשהוא הכח אשר יושגו בו המראים."
paris_934,"147a12-1,146b13","1ומקום שני שנחקור גם כן משלמות הכח, אם הוא פעל או פעול. 2דמיון זה, מלאכת המחול, שלמותה פעל מה, ומלאכת הנגרות, שלמותה עשוי מה במלאכה הפעל , ואם השלים אחד, בגדר אשר שלמותה הדבר העשוי , כמו שיגדור הנגרות שהוא קניין , לפי שהוא תעשה בנגרות, לא לפי שימצא בה הדברים הנעשים בנגרים , הנה לא יעשה הגדר. 3ואולם הדברים אשר השלמות בהם אמנם הוא בפעל , הנה ראוי שיונח הפעל בגדרם. 4והרבה מן הדברים, השלמות להם איננו בשהם כבר היו, אבל בהויה עצמה. 5וזה שההנאה, אמנם שלמותה בעת ההעשות , יותר ובזה נבחר העיון בעת ההעשות, יותר מאותו נבחר אותו בעת אחד שהשלמנו בעיון. 6והמקומות הלקוחים מן השמושים והדמיונים והמקבילות, מועילים בהם בלקיחת גדרי הקניינים והכחות והרשמים אשר במאמר האיך. 7וזה, שהוא אם היה ההגדרה לקניין , הנה ראוי שיהיה למה שלו הקניין . 8ואם היה לבעל הקניין , הנה ראוי שיהיה לקניין , ואם לא, הנה לא יעשה הגדר. 9דמיון זה, אם היה הערב, מה שהוא מועיל, הנה הערבות מה שהוא תועלת, וכזה במקבילות ואמנם היה זה כן לפי שאשר יגדור הדבר בצד מן מן הצדדים הנה כבר גדר דברים רבים, כמשל זה ודמיונו."
